,Index,Title,Year,Total Words,Positive Words,Negative Words
0,3474,Premier recalls buying first home; He understands that builders help make people's dreams come true,2006,194,9,2
0,3475,"CMHC finds big gains in housing quality; Soaring prices for new homes take a breather, Statistics Canada says",2006,125,4,0
0,3476,Sales seen beating last year's,2006,104,2,1
0,3477,"Keep eye on momentum to guard against bear; Information tech, financials long in tooth; telecom services, income trusts lagging",2006,55,2,1
0,3478,"Outlook improves in U.S.; experts cautious; Confidence figures defy expectation, hit 8-month high",2006,198,6,5
0,3479,"Follow a Tough Act To; Not only must he try and fill the shoes of legendary U.S. Federal Reserve Chairman Alan Greenspan, Ben Bernanke faces a torrent of almost insurmountable economic problems. By David Olive",2006,231,4,8
0,3480,"Apartment investing has its ups and downsApartment investing; MONEY 401 It's not for everyone, says Ellen Roseman MONEY 401",2006,122,0,0
0,3481,'CrackBerry' addicts breathe huge sigh of reliefUsers see life as unthinkable without their BlackBerrys; Some can't face life without them Others warn about impact on society,2006,145,0,0
0,3482,"First quarter of 2006 stronger than expected; Stock market, real estate doing well Tech firms recovering from 2001 crash",2006,104,2,0
0,3483,"Sudden wealth, and how to handle it; A cash windfall can have a downside, says Ellen Roseman",2006,122,0,1
0,3484,"Put out the welcome, Mats; Sundin's Forest Hill home for sale at $6.499 million But Leafs not worried he might be leaving town",2006,124,5,0
0,3485,Entrepreneurs call both worlds home Indo-Canadians are racking up frequent-flyer points commuting between their birth and adoptive lands as they guide companies that bring India's glitter (and fruits of its labour) to Canada,2006,173,4,1
0,3486,Bay-Adelaide project set to get under way,2006,58,0,1
0,3487,Buyer incentives in slower U.S. markets,2006,107,2,2
0,3488,MetLife mulling 'robust' offers,2006,68,0,0
0,3489,"Theft of home prompts Tory bill; Homeowners 'scared,' MPP says Liberals say help already on the way",2006,201,3,3
0,3490,Stampeding CalgaryThink you know sprawl? Welcome to ...; Rapid expansion has given the city the largest footprint in North America. The nightmare scenario? Turning into Toronto. Murray Whyte reports,2006,177,1,3
0,3491,Auction set for unsold Boston units; Tactic not seen since real estate bust of '90s 34 luxury suites include 11 penthouses,2006,190,1,4
0,3492,Mattress giant speeds expansion,2006,113,1,4
0,3493,2 homebuilders' reports add to gloom,2006,34,0,3
0,3494,Newcomers vote with their feet; Rudyard Griffiths thinks our immigration system is headed for crisis,2006,203,4,4
0,3495,"Dizzy ride in Canadian art; Booming prices, notably for our landscape titans, were all the talk at fall auctions",2006,175,4,1
0,3496,"Follow these timelines when starting new home; First steps involve interviewing builders Pick a floor plan that will suit family, lifestyle",2006,154,3,0
0,3497,Wasaga's resort lifestyle is part of condo's allure; Project is more than half sold Located close to quiet beach area,2006,123,0,0
0,3498,Most Ontarians feel energy conservation important; Energy efficiency important to Ontario,2006,41,1,0
0,3499,"Retirement planning at age 3; The money in this girl's piggy bank goes straight to her RRSP The earlier you start, the more tax-free interest can compound",2006,167,6,2
0,3500,"White passe, cherrywood is in",2006,31,3,1
0,3501,"Older women alone, yes, and loving it",2006,104,4,0
0,3502,"Older, single women cast off cat-food cliche",2006,106,2,0
0,3503,All the horrors of home,2006,102,2,3
0,3504,Ruling may force police to list grow houses,2006,138,4,0
0,3505,Buying real estate on a long-term plan Interest-only mortgages can be profitable for investors; Interest-only mortgages free up capital Best for investors; not recommended for average buyer,2006,177,2,2
0,3506,"Boz, Boggs and a slew of botanicals on sale",2006,187,5,2
0,3507,Energy Star close to nature,2006,95,1,0
0,3508,"A beautiful model, but hard to export; ANALYSISSwedes keep economy humming while maintaining welfare state. But system likely wouldn't work in other societies. By Sandro Contenta ANALYSIS",2006,83,2,4
0,3509,New buyers get workout package,2006,154,6,0
0,3510,"In North Oakville, they're already trying",2006,153,2,2
0,3511,Luxury marketers who cater to the world's uber-rich are setting their sights on the growth potential of the Canadian market.; In the lap of luxury,2006,217,9,1
0,3512,What they got,2006,120,3,1
0,3513,"The cottage boom and capital gains; PORTFOLIO DOCTOR Retreat could become a tax problem, say David Cruise, Alison Griffiths PORTFOLIO DOCTOR",2006,271,8,6
0,3514,"Are condos a wise investment?; MONEY 401 They can be, but you must know the lay of the land, says columnist Ellen Roseman MONEY 401",2006,83,2,0
0,3515,Auction set for unsold Boston units; Tactic not seen since real estate bust of '90s 34 luxury suites include 11 penthouses,2006,190,1,4
0,3516,"The 3 Es of e-investing You have to study to earn a profit on your computer as an online trader; They're all about education, and building your confidence A discount broker leaves you to apply your own intelligence",2006,126,6,1
0,3517,"On beauty, values and our house mania; PHILOSOPHY Nora Young considers an alternative fixer-upper the notion by a purveyor of serious but playful manuals for living that home design is more of a do-it-yourself job for the soul PHILOSOPHY",2006,293,21,2
0,3518,September condo sales increase,2006,68,0,0
0,3519,Hubby taps hidden skillsStarter is now a keeper; Couple's hard work and 'daring' design turns a 1903 semi in the film district into a cherished home,2006,193,11,0
0,3520,Nature serves as backdrop,2006,88,3,0
0,3521,Mortgage insurance set for a shakeup; At least three U.S. entrants expected Had been exclusive domain of CMHC,2006,162,6,4
0,3522,"Park to be built first; Green space for project will include soccer area, track for running, trails",2006,128,9,1
0,3523,Team McGuinty faces tough 2006,2006,167,4,5
0,3524,Hawley rides back to the farm; Hawley uses horse sense to find home,2006,222,11,0
0,3525,"Builders voice concerns; Forum addresses concerns about housing choices, affordability and environmental restrictions They see 'green' condos and maximizing small spaces as positive trends, writes Theresa Boyle",2006,152,5,1
0,3526,Courting fans of outdoor living; Courtyard designs in centre of house Most of the rooms boast garden view,2006,102,1,0
0,3527,The underwhelming under-35 vote,2006,140,2,6
0,3528,"Energy-efficient benefits go beyond cost savingsAn airtight case; Award-winning Port Perry builder sets the standard for energy- efficient homes Steve Snider uses innovative insulation, geothermal systems, writes Tracy Hanes",2006,160,11,0
0,3529,Great expectations,2006,114,2,3
0,3530,"Having her condo and retirement, too; It's this young woman's goal, say David Cruise and Alison Griffiths PORTFOLIO DOCTOR",2006,191,6,2
0,3531,Golf community offers energy options; Country club site adopts EnerGuide rating system Four builders to construct 600 high-end homes,2006,184,5,1
0,3532,Learn all facets of title insurance,2006,160,2,8
0,3533,"Boom goes the 905; Regions around Toronto are experiencing an explosion in highrise development after 20 quiet years Economic growth in the suburbs and local buyers fuelling the renaissance, reports Tracy Hanes",2006,118,2,0
0,3534,Sun Peaks lures Austria's world-class downhill team; Olympic champs practise in B.C. Resort village almost complete,2006,112,1,1
0,3535,"What was old is now hip City in transition; Older Toronto neighbourhoods once not on the radar are now in great demand Need for affordable homes is fuelling the revitalization, writes Theresa Boyle Older neighbourhoods formerly not on the radar are now in great demand Need for affordable housing fuels revitalization, writes Theresa Boyle",2006,140,1,0
0,3536,WHY THE SUBURBS WILL NEVER HAVE TALL TREES; It could be well into the 22nd century before new subdivisions have the verdant growth of a Riverdale or High Park. Kenneth Kidd gets to the root of the problem,2006,160,0,4
0,3537,"Condo project meant to suit 'Old Town'New V for 'Old Town'; Development includes two condo towers, retail, lofts, townhouses and it will fill an entire city block Contemporary design incorporates materials that reflect historic area where the city of Toronto began",2006,200,6,0
0,3538,"Modular homes a 'cottage' industry; Sometimes, grandpa's cabin not worth a reno Factory-made dwellings can be on site quickly",2006,131,1,0
0,3539,"Balancing act; Province's aim is to build environmentally friendly and accessible homes Builders eye price increases, others say measures fall short, writes Theresa Boyle",2006,118,7,1
0,3540,Parental gifts up for grabs in divorce; Courts often rule spouse gets share Matrimonial home must be divided,2006,139,4,4
0,3541,"Houses proving a good investmentIt's still boom town; Small-town atmosphere, affordability and recreation among the attractions 'I love life at the beach, the air is good and it's a nice clean atmosphere,' retiree says There's no one reason pulling buyers to town But boom is profiting all homeowners",2006,172,0,0
0,3542,"Lights fantastic; . . . and energy-efficient. But while the public is switching to new technologies that are revolutionizing lighting, planners at the top can't seem to turn off old thinking",2006,82,5,0
0,3543,"Lights fantastic; . . . and energy-efficient. But while the public is switching to new technologies that are revolutionizing lighting, planners at the top can't seem to turn off old thinking",2006,82,5,0
0,3544,"Growing pains Growing pains; Town of Milton's popularity is proving to be a challenge for municipal planners It is spending $40 million in capital projects to expand infrastructure, facilities",2006,234,6,2
0,3545,"Telus rings in with help for Daily Bread; Fall drive kicks off with goal of 900,000 pounds for food bank",2006,118,1,2
0,3546,Food bank thankful strike averted; Loblaws workers reach tentative deal Walkout would have disrupted food drive,2006,98,0,0
0,3547,"The travelling, Sustainable Condo; Display is easy on the Earth Showcases green products available",2006,158,6,3
0,3548,"Second-time lucky; Newlyweds looked at 80 to 100 homes before making an offer on a 2,200-sq.-ft. Mississauga house They lost their bid the first time but got lucky when the original purchaser's deal didn't go through",2006,200,3,0
0,3549,Warming up to geothermal; Sought answer to soaring fuel bills It's similar to way refrigerator works,2006,134,2,2
0,3550,Family commits to conservation; Couple's home Energy Star rated Town mandates efficient building,2006,104,6,0
0,3551,on the agenda,2006,235,9,0
0,3552,Hard part begins for Mayor Miller,2006,218,18,7
0,3553,Sister's signature forged in sale,2006,123,2,5
0,3554,Buyer beware when it comes to deposits,2006,149,4,4
0,3555,"Job creation, low rates still driving house sales; Mortgage rates are as low as ever Big unknown is housing prices",2005,119,3,1
0,3556,Affordability and choice main concerns of buyers; At top of wish list single-family unit Policies leave buyers skeptical,2005,155,7,4
0,3557,GST rebates for new homes unfairly skewed; Rebate thresholds haven't kept up with house prices GTA homeowners are unduly penalized,2005,102,0,0
0,3558,Hot U.S. housing market shows more signs of cooling; New home sales hit record in 2004 Activity slumps in final two months,2005,174,0,1
0,3559,"Immigrant home buying falls; Too early to predict effect on Greater Toronto market Same trend seen among newcomers in Vancouver, Montreal Newcomers buying fewer homes",2005,128,0,4
0,3560,"If GTA home sales falter, quality of life will suffer; Industry fuels nation's economy Taxes, fees drive home costs up",2005,127,4,1
0,3561,Fewer people investing in RRSPs; Savings rate shrinks to zero Money going to housing market,2005,74,5,0
0,3562,"No February blahs for Toronto's booming resale housing market; Last month was 2nd best on record Average resale home price $334,272",2005,118,1,4
0,3563,"Record numbers own their homes; Affordability, aging population behind increase Higher incomes, low mortgage rates also cited for hike",2005,81,2,0
0,3564,"Housing market will stay strong, analysts say",2005,148,4,2
0,3565,"Canadians using home equity at record levels; Interest rates low, house prices high Consumers spending mortgage savings",2005,114,3,0
0,3566,High housing prices? Blame the loonie,2005,115,1,1
0,3567,Home prices rack up long-term gains; Average Toronto house value up 60% 10-year profits still lag the stock market,2005,223,5,3
0,3568,U.S. builder shares rise after report; Figures show strong housing Sales rose from March 2004,2005,88,1,2
0,3569,"TD report bursts housing bubble myth; Housing market on solid ground, says economist No substantial hikes in interest rates anticipated",2005,96,4,0
0,3570,"GTA housing market will 'cool,' not burst; GETTING TECHNICAL Ignore the doom and gloom analyst, says columnist Bill Carrigan",2005,127,0,5
0,3571,Condos boost new home sales stats; Low-rise new home sales dip 12% in April But price index has moved higher in the past year,2005,155,2,0
0,3572,Homebuyers caught in a squeeze; Prices are rising faster than incomes Mortgage rate deals soon overwhelmed,2005,107,1,5
0,3573,Symbolic enclosure boosts home prices,2005,248,3,2
0,3574,Housing affordability has eroded,2005,75,0,2
0,3575,"Home sales hit highest level since March; Resale home prices also still on the rise Low interest rates, job growth fuelling market expansion",2005,111,1,2
0,3576,"House prices baffle experts, refuse to pop",2005,137,0,3
0,3577,'What bubble?' is the wisdom as real estate soars,2005,131,3,6
0,3578,Toniest areas in city can't keep up with price gains in Innisfil; Hottest market is north of city 22% real estate increase in year,2005,98,1,2
0,3579,"Condo sales sizzle, up 27% in July; Analysts disagree whether GTA housing market has legs Some argue real estate is overheated, due for a correction",2005,158,2,1
0,3580,Sales of used homes in U.S. fall in July; Housing market still posts third highest sales Real estate moves 'from a boil to simmer' Analyst,2005,140,1,1
0,3581,"Houses more affordable in most provinces, bank reports; Getting harder to carry mortgage in Alberta, Saskatchewan Royal Bank warns rising interest rates could erode prospects",2005,128,4,4
0,3582,"Pending sales of U.S. homes dip in July while prices soar; Market still remains strong Realtors Values up 13%, show no sign of peaking",2005,99,3,0
0,3583,"Resale housing market jumps 11%; Third straight record August GTA home prices averaging $323,255",2005,139,3,1
0,3584,T.O. a laggard in home costs around globe The cost of homes may have finally hit the ceiling in pricier parts of the world,2005,135,4,1
0,3585,Speculative home buying concerns U.S. Fed chief,2005,62,3,5
0,3586,"Homebuyers eager to cut energy costsEnergy crunch; Even those living in the toniest neighbourhoods of Toronto are beginning to pinch their pennies All sectors of the housing industry are going to be affected by rising fuel prices, writes Theresa Boyle",2005,162,8,0
0,3587,"Demand for housing will stay firm, experts predict; Shift to affordable homes forecast No need to fear a real estate bubble",2005,84,3,2
0,3588,Building boom continues but home-price gains slow; House starts on pace for second strongest year after '04 record New-house prices show 12-month gain of 4.6 per cent in August,2005,95,3,1
0,3589,Rental units falling,2005,160,0,1
0,3590,U.S. home builder cuts sales forecast; Market weakening after 5- year boom Rising interest rates curbing demand,2005,125,1,1
0,3591,Keep lending predators at bay,2005,148,3,7
0,3592,"Housing bubble risk low Study; Resale prices show 10% gain Condos fairly priced, TD says",2005,61,4,0
0,3593,New home sales plunge,2005,57,1,2
0,3594,"U.S. home sales dip, jobless claims rise; Data points to soft landing in housing sector Economist Job market said to be rebounding from hurricanes",2005,117,2,1
0,3595,High condo sales contribute to market's bull run,2005,79,1,0
0,3596,New home sales to ease slightly in 2005; The wild card is the impact of the provincial greenbelt and growth management agendas,2005,124,2,3
0,3597,"Some cracks in hot housing market; Premium Toronto areas command higher prices Cabbagetown sees 21% spike, but Beach subsides",2005,103,5,0
0,3598,Strong start to new home construction,2005,55,1,0
0,3599,January home sales dip slightly,2005,65,2,1
0,3600,"Toronto home sales off to a strong start; Board eyes 6,000 sales for month Average price up 7% to $332,000",2005,57,0,0
0,3601,Weather cools off new-home sales,2005,88,0,3
0,3602,Weaker employment rate may slow housing market,2005,87,1,4
0,3603,"Home starts rise thanks to condo boom; Cooler days forecast in sag of single-home starts But affordability has improved, RBC study finds",2005,120,3,2
0,3604,Homebuyers are changing and so are we,2005,87,0,0
0,3605,House prices are still rising across GTA,2005,48,1,0
0,3606,"Building industry pushes bigger GST rebate; Rules determining amount of refund were set in 1991 Extend program to small renovations, new leader says",2005,95,3,0
0,3607,Hedging risk in real estate investment,2005,205,3,7
0,3608,"Increasing home prices defying analysts; Low rates, first buyers continue to drive market Standard 2-storey detached up 6% to almost $451,000",2005,131,4,0
0,3609,"GTA home prices edge higher, board reports",2005,99,0,0
0,3610,TD pricks housing myth; Study downplays price bubble ideas Our market on 'solid foundation',2005,60,4,0
0,3611,"Americans see median house prices jump 15%; Annualized rate for April is biggest increase since 1980 Low mortgage rates, pickup in hiring encourage sales",2005,181,1,0
0,3612,Resale homes still hot; Low rates boosting market activity Average price expected to rise 8% this year,2005,83,0,0
0,3613,Housing market still strong,2005,124,4,1
0,3614,"Is the condo market peaking?; It's the one housing sector that concerns some analysts 'Market timing' is a risky strategy, writes Tony Wong",2005,52,0,0
0,3615,Housing sales on record pace,2005,76,3,0
0,3616,Canadian mortgage debt soars; Homeowners borrowing more than $600 billion Market still hot but prices rising at slower pace,2005,130,2,4
0,3617,World economic crisis looming,2005,244,10,14
0,3618,Toronto area home sales up 19% in June; More affordable condo deals soar 48% Price gain larger for single family units,2005,51,1,0
0,3619,Upscale in Port Perry,2005,170,2,2
0,3620,U.S. home affordability hits 14-year low as prices surge,2005,85,1,0
0,3621,Condos driving strong housing market; Toronto-area starts set a new record in July Condominiums in downtown core lead the way,2005,122,1,0
0,3622,Seeking the answer to What's next?; No one really knows but two financial experts offer insights in new books,2005,130,5,2
0,3623,"U.S. home sales hot, but orders drop; Factories see biggest drop in durable goods in 18 months Mixed-message reports show economy humming along",2005,107,2,4
0,3624,New housing starts will continue to drop Immigration patterns affect home-buying and renovations,2005,35,1,0
0,3625,Why urban slums are breeding all over; Analysis Adequate housing is unaffordable and affordable housing is inadequate in many of today's cities Analysis,2005,103,5,1
0,3626,Fed chairman softens price concerns,2005,28,1,2
0,3627,U.S. consumer confidence takes worst hit in 15 years; Gas pains deliver wallop to wallets New home sales plunge nearly 10%,2005,75,3,3
0,3628,"Getting behind the real-estate stats; There's more than meets the eye, says Bill Carrigan",2005,168,4,3
0,3629,"Hot real estate sales expected to cool; Home market strong, but realtors told to look for slowdown Interest hikes may add to dampening, industry leaders say",2005,147,6,1
0,3630,"Province, Ottawa may stall housing, study says",2005,85,1,2
0,3631,"Echo generation, immigration drive demand for housing, report shows",2005,131,4,1
0,3632,Energy efficiency is making homes affordable,2005,113,0,0
0,3633,Katrina's refugees keep U.S. home sales strong,2005,89,2,1
0,3634,Sales expected to dip,2005,70,4,0
0,3635,American house prices continue to climb,2005,55,0,0
0,3636,"No bubble, no trouble as resale market surges",2005,117,3,1
0,3637,There's no beating an RRSP's benefits; It's still best way to save for retirement Yet only 20% of us contribute maximum,2005,119,3,3
0,3638,Approved projects up 18 per cent; Increase in draft-approved apartment lots Greenbelt plan likely to drive land prices up,2005,75,1,0
0,3639,"House building to moderate in 2005, CMHC report says",2005,27,0,0
0,3640,U.S. economic growth seen slowing slightly in 2005; Housing market expected to cool Unemployment rates also expected to dip,2005,53,1,1
0,3641,Many in GTA are house hunting,2005,80,0,0
0,3642,"Giving begins at home; Gift registries let friends, family help newlyweds and others finance new home Donations can be used for upgrades or down payment, writes Tracy Hanes",2005,182,1,0
0,3643,Top-10 tips for first-time homebuyers,2005,182,5,5
0,3644,"Buying, building boom continues",2005,156,0,1
0,3645,"Still growing strong; More buyers demanding bigger units 15,000 new units forecast to be ready this year High prices for single-family homes make condos a popular option for many new-home buyers Larger units, big-name designers, diverse locations boost burgeoning market, writes Theresa Boyle",2005,222,8,1
0,3646,Western housing market stays hot; Commodity prices spur construction Starts show signs of peaking elsewhere,2005,78,2,1
0,3647,"Homeowners can absorb small mortgage hike, poll finds; Extra 1%-2% still called affordable Nearly half think rates going up",2005,97,1,1
0,3648,New home sales slow but incentives on rise,2005,163,3,4
0,3649,"Welland offers ships, golf, lower home prices",2005,127,1,0
0,3650,"'We should have listed it at $540,000'What $511,000 buys [/Text]; Against the backdrop of Toronto's defiantly surging housing market, Jennifer Wells takes a revealing look at the anatomy of a deal, a nail-biting drama of highs, lows ... and one mystery bucket",2005,191,8,2
0,3651,U.S. leading indicators point to slowing economy; Business activity gauge down 0.5% Merrill flags impact of house prices,2005,108,2,7
0,3652,"Homebuyers a time-pressed crowd; Average 9 minutes in model, study says Most spend longer choosing a video",2005,118,3,1
0,3653,Programs give financial aid to first-time buyers,2005,91,3,1
0,3654,Homebuyers take off in a hot-air balloon,2005,102,2,1
0,3655,Luxury home sales soaring,2005,70,5,0
0,3656,Vegas gaining star power status,2005,50,3,0
0,3657,Choose features when buying that add resale value Details that boost resales; New home options are extensive Choices must have investment potential,2005,74,5,5
0,3658,Weak case for rate hike,2005,109,2,2
0,3659,"Greenbelt plan will spark housing shortage, critics say; Bars development on some of province's priciest real estate But environmentalists ecstatic that green space protected",2005,112,2,2
0,3660,Scugog's where the action is Rippling real estate boom spreads to distant suburbs; Suburban prices hint at peak in cycle People looking 'farther and farther out',2005,110,1,0
0,3661,Buyers cite poor service as biggest problem,2005,170,5,1
0,3662,U.S. deficits seen as threat; Davos forum warns of global impact China lacks faith in U.S. currency,2005,120,2,5
0,3663,CMHC offers incentives for energy-efficient homes; New deal for green homes; CMHC offers extra mortgage incentives to promote energy- efficient homes Buyers can get a rebate on insurance premium and a 35-year amortization period Energy-efficient homes are cheaper to operate,2005,127,2,0
0,3664,Housing density in GTA one of the highest in North America Report; 58 per cent of new homes are multi-unit forms Single-detached market has greatly evolved over years,2005,111,0,0
0,3665,"Banks better off at home, study says; S&amp;P cites past failures in U.S. 'Should serve as a cautionary note'",2005,186,4,11
0,3666,Facelift alone won't fix Regent Park problems,2005,179,7,9
0,3667,Greenbelt document needs more consultation with the key players,2005,183,7,1
0,3668,"Cars make way for parties, pool Anything but a car; Space-strapped homebuyers are backing out their vehicles and finding better ways to use garages They're becoming everything from offices to party rooms to climbing gyms, Theresa Boyle discovers",2005,175,2,0
0,3669,Toronto struggles to balance books,2005,176,6,7
0,3670,"U.S. inflation jumps in January, sales of new homes tumble 9.2%; Opinion divided on interest rates Personal income falls after record",2005,96,1,3
0,3671,Sales robust in areas near city centre,2005,90,3,0
0,3672,"The house police; Convictions, fines act as deterrents Home warranty program gets aggressive to ensure that builders register homes before construction 'Rebranded' Tarion says fines and jail terms reflect improved service to buyers, Theresa Boyle writes",2005,125,1,2
0,3673,Probe welcomed in York land deal,2005,184,3,3
0,3674,Putting money into upgrades will pay off,2005,270,9,4
0,3675,Don't be surprised by closing costs,2005,186,2,0
0,3676,A mortgage can make you house poor; Ownership dream often a nightmare Smart strategies can save thousands Home ownership can blind buyers to fiscal realities Strategies can save you hundreds of thousands,2005,117,3,1
0,3677,March sales rise 1%; U.S. existing home sales move to third highest level on record Single-family figures help to offset dip in condominium market,2005,90,2,1
0,3678,Home building permits in decline,2005,126,3,0
0,3679,Housing starts surprisingly strong in April,2005,141,3,3
0,3680,Firm's factory-built homes come with guarantee; It will be finished on time Builder Gaining popularity in cottage country,2005,138,0,2
0,3681,"Feeling richer, yet more in debt; Canadians feeling richer despite being more in debt That's the reality for Canadians But it's not a bad thing, experts say",2005,112,1,3
0,3682,"So many services, so much povertyArea a magnet for the poor and thrifty homebuyers; Moss Park home to city's hardest cases Redistribute shelters, homeowners say",2005,245,6,8
0,3683,American economy grows at 3.8% clip in first quarter; GDP growth rate higher than previous estimate Spending on housing projects rises by 11.5%,2005,169,2,2
0,3684,"Experts differ on outlook, mortgage rates",2005,82,1,3
0,3685,"Shop carefully for a real estate agent; It's one of the most important decisions you will ever make, says Ellen Roseman MONEY 301",2005,110,1,3
0,3686,"New-home prices gain 4.6 per cent; StatsCan blames materials, labour and land May sales costs up 0.5 per cent on month",2005,43,1,0
0,3687,Energy efficiency offered at affordable prices; Plan aimed at first- time buyers,2005,121,3,0
0,3688,"Underestimating cost of owning home is unwise; PORTFOLIO DOCTORS It's one of the biggest mistakes first-time buyers make, say David Cruise and Alison Griffiths",2005,133,1,2
0,3689,This Toronto just isn't the same,2005,137,2,1
0,3690,Experience is the best teacherReady for inspection; Homebuyers Learn from the voice of experience Filling out the reports that buyers give to builders is critical Mom knew best when it came to getting deficiencies fixed,2005,89,4,1
0,3691,Resale housing hits all-time high,2005,123,8,0
0,3692,"Toronto, you're getting Montreal-ish",2005,164,3,2
0,3693,"The unstoppable market; Plenty of options available for the first- time buyer Analysts split on correction Highrise condominium sales in the Greater Toronto Area are driving this year's record pace Affordability, low bank rates key to first-time buyers looking for a home, writes Theresa Boyle",2005,139,0,4
0,3694,Clearing the air on property taxes,2005,143,6,8
0,3695,"Condo starts continue climb to record levels; To hit 17,000 in GTA in 2006 Resales also head for record",2005,114,3,1
0,3696,"Sales strategy pays off for Daniels Corp.; Build homes first, sell later 'There is no getting in early'",2005,108,1,2
0,3697,Ritz hotel-condo offers wide range of amenities,2005,100,1,0
0,3698,Proposed bill concerns boards,2005,164,1,5
0,3699,"Warranty policies 'raising the bar'; Changes are good for buyers, says Tarion rep Builders must supply homeowner info packages",2005,105,2,3
0,3700,Highrise condo sales led the market in 2004,2005,79,1,3
0,3701,Homes adapt to fit a variety of families,2005,106,1,1
0,3702,Housing starts fall in January,2005,49,0,2
0,3703,"Rights commission praises builder; Mattamy now has plan to meet needs of disabled Will let buyers know if home can be modified, cost",2005,89,5,3
0,3704,CHEAP OR PRICEY?,2005,204,5,2
0,3705,York management did well on sale,2005,71,2,3
0,3706,Redemption clause not rare in industry,2005,182,3,3
0,3707,"Shape of things to come; Challenges loom as sustainable development, intensification become realities for housing industry Authentic architectural details and lavish interior finishes are among new trends, Tracy Hanes writes",2005,127,4,1
0,3708,FlexHousing checklist,2005,73,5,1
0,3709,Developer fined for illegal building,2005,100,1,5
0,3710,Advantages of apartment REITs; Columnists David Cruise and Alison Griffiths look for ways to maximize returns,2005,124,5,2
0,3711,Stagflation's unwelcome return,2005,193,3,5
0,3712,"How to survive the bidding-war battlefield; Bidding wars can be 'terrifying' for first-timers 'Be patient,' says would-be buyer who's lost 5 houses",2005,91,2,1
0,3713,CMHC cuts premiums 15%,2005,108,3,5
0,3714,"First house hunting; Most newlyweds do their homework before they go searching for a first home Location, amenities are key for many young couples buying with future in mind",2005,138,2,0
0,3715,agenda,2005,33,0,0
0,3716,BANANA has appeal,2005,110,2,2
0,3717,"CMHC predicts increase in condo, townhome activity; Detached home building to decline Total construction to drop 7 per cent",2005,113,3,1
0,3718,"May record month for sales; Almost 2,000 condos sold Strong economy, affordability cited",2005,99,1,0
0,3719,Profits up 161% in year for broker,2005,50,4,0
0,3720,"Province backs funding York subway; In next budget, Sorbara hints Mayors discuss welfare costs",2005,94,0,1
0,3721,"Toronto condos popular overseasMarketing overseas; Pat Baker's company is selling in Hong Kong, Shanghai, Jakarta, Dubai, Singapore and Tel Aviv No resales buyers want pre-construction units, good prices and locations, writes Elvira Cordileone",2005,190,8,1
0,3722,Build by the bay in Midland,2005,101,0,1
0,3723,Housing frenzy 'unreal'; Condominiums lead a record July Analyst warns of 'day of reckoning',2005,78,3,1
0,3724,New buyers flock to condos; Purchases from this group seen likely to double LePage report says market still expected to cool,2005,121,3,3
0,3725,Home builder acts to stop speculators,2005,42,1,1
0,3726,"Proposed skyscraper tallest in U.S. A hotel and condos, but no offices",2005,232,6,2
0,3727,"The new frontiers; Some areas limited by sewer, water capacities New areas set to flourish as several factors exert influence on the Greater Toronto Area's growth Experts predict which communities will accommodate next development wave, writes Tracy Hanes",2005,168,2,0
0,3728,City economy's outlook bright; Growth forecast to pick up next year Risk is auto sector Conference Board,2005,114,5,1
0,3729,"How to cope with high costsConstruction takes lead in job growth; Energy, insurance biggest irritants Toronto owners optimistic for '06",2005,115,1,0
0,3730,Bernanke may best Greenspan,2005,177,2,5
0,3731,The awards game,2005,126,10,0
0,3732,Shanghai's 'like no other place right now',2005,124,3,3
0,3733,"Catch a ride on the U.S. dollar bull; It's good news for Canadian exporters, as well as those U.S. stocks in your portfolio, writes Bill Carrigan GETTING TECHNICAL",2005,135,1,1
0,3734,"Buying the Good Life; Designer kitchens, big-screen TVs, luxury cars this is the life many of us have come to expect. And, as Jennifer Wells writes, we've got it, even if we're also debt-laden to the hilt. But with interest rates rising along with mortgages, property taxes, energy costs can the middle class still afford the middle- class life?",2005,337,8,5
0,3735,"Housing prices still hot StatsCan; Ontario starts up 36% from October Slowdown likely, economists warn",2005,101,0,0
0,3736,A few ideas for the minister; Consumers need more protection Force builders to live up to promises,2005,141,5,8
0,3737,Your guide to the latest new home lingo,2005,129,0,1
0,3738,Internet helps mortgage hunters find better deals,2005,129,6,0
0,3739,Retirees heading north to play,2005,214,7,0
0,3740,'Dream book' offers buyers visual wish list; Photos illustrate range of choices Buyers inspired to do it their way,2005,219,4,1
0,3741,Plenty of pitfalls in real estate investing; Columnists Alison Griffiths and David Cruise show how it's done,2005,188,1,3
0,3742,New Tarion call centre part of plan to improve service; Unique walk- in facility has high-tech tracking Aim is to improve service on buyers' warranty queries,2005,122,4,0
0,3743,New TV show takes aim at small spaces,2005,138,5,2
0,3744,Winnebago shares skid on lower quarterly sales,2005,17,0,1
0,3745,"As low-rise prices climb, buyers must adjust dreams",2005,94,0,2
0,3746,"The sound of sales; Singing the praises of condo projects Catchy radio jingles are helping developers attract attention in Toronto's crowded condo market Splashy print campaigns complement the sense of fun created by the songs, writes Theresa Boyle",2005,119,3,0
0,3747,"City conveniences, yet close to wilderness; Site on edge of Rouge Valley Park Occupancies begin end of the year",2005,147,0,1
0,3748,People can see project's townhomes before buying; Sales start today in Mississauga No interim occupancy fees,2005,130,0,4
0,3749,"Plan wiring before home is built; Give forethought to audio-visual, computer systems Understand the difference between various cable types",2005,154,3,2
